@RELATION student_dataset

@ATTRIBUTE study_hours NUMERIC
@ATTRIBUTE attendance NUMERIC
@ATTRIBUTE passed NUMERIC

@DATA
2.7,82.0,0.0
5.0,96.0,1.0
0.5,87.0,0.0
8.0,66.0,1.0
8.2,85.0,1.0
8.4,64.0,1.0
4.6,59.0,0.0
7.0,82.0,1.0
4.1,75.0,1.0
5.7,69.0,1.0
2.4,89.0,1.0
9.5,92.0,1.0
7.7,53.0,1.0
4.1,77.0,0.0
4.1,51.0,0.0
9.4,57.0,1.0
2.4,81.0,0.0
5.9,75.0,1.0
8.5,68.0,1.0
6.1,60.0,1.0
1.6,70.0,0.0
3.8,55.0,0.0
0.8,100.0,0.0
1.5,77.0,0.0
9.0,100.0,1.0
1.5,53.0,0.0
4.7,52.0,0.0
2.9,73.0,0.0
6.7,55.0,0.0
1.7,69.0,0.0
1.0,87.0,0.0
9.9,89.0,1.0
8.2,62.0,1.0
9.0,81.0,1.0
2.7,68.0,0.0
8.4,54.0,1.0
2.8,54.0,0.0
6.1,66.0,1.0
6.4,94.0,1.0
1.0,88.0,0.0
6.9,52.0,1.0
8.5,92.0,1.0
6.9,78.0,1.0
9.5,69.0,1.0
6.5,75.0,1.0
8.1,65.0,1.0
6.7,63.0,1.0
4.6,95.0,1.0
0.4,53.0,0.0
8.8,59.0,1.0
10.0,58.0,1.0
7.2,68.0,1.0
6.9,87.0,1.0
7.2,77.0,1.0
1.2,91.0,0.0
7.3,69.0,1.0
9.0,91.0,1.0
3.6,75.0,0.0
3.5,53.0,0.0
8.4,66.0,1.0
1.9,81.0,0.0
6.6,75.0,1.0
4.5,70.0,1.0
6.6,98.0,1.0
8.7,61.0,1.0
8.7,60.0,1.0
4.2,81.0,1.0
1.5,58.0,0.0
5.1,81.0,1.0
9.1,96.0,1.0
4.2,99.0,1.0
6.3,95.0,1.0
8.0,73.0,1.0
0.0,80.0,0.0
2.0,59.0,0.0
6.8,97.0,1.0
2.7,75.0,0.0
9.9,89.0,1.0
2.0,99.0,0.0
4.5,96.0,1.0
5.5,84.0,1.0
0.4,71.0,0.0
4.1,90.0,1.0
4.7,76.0,1.0
9.1,88.0,1.0
2.3,70.0,0.0
2.2,66.0,0.0
8.9,52.0,1.0
6.7,87.0,1.0
3.9,50.0,0.0
2.3,64.0,0.0
2.4,50.0,0.0
0.5,54.0,0.0
5.4,84.0,1.0
0.2,96.0,0.0
7.9,99.0,1.0
6.6,81.0,1.0
2.1,92.0,1.0
2.9,57.0,0.0
9.3,74.0,1.0
7.3,61.0,1.0
6.6,50.0,1.0
0.8,91.0,0.0
9.5,51.0,1.0
1.3,97.0,0.0
1.7,68.0,0.0
4.2,77.0,0.0
7.3,73.0,1.0
7.7,68.0,1.0
10.0,94.0,1.0
6.4,54.0,0.0
8.7,50.0,1.0
0.7,99.0,0.0
9.7,57.0,1.0
3.4,82.0,1.0
4.7,57.0,1.0
6.7,67.0,1.0
3.6,55.0,0.0
1.8,62.0,0.0
9.4,96.0,1.0
9.1,89.0,1.0
9.9,60.0,1.0
3.4,83.0,1.0
1.9,98.0,1.0
3.5,71.0,0.0
7.9,77.0,1.0
8.1,99.0,1.0
2.1,62.0,0.0
6.4,99.0,1.0
7.5,54.0,1.0
8.3,99.0,1.0
5.6,79.0,1.0
3.2,73.0,0.0
9.0,52.0,1.0
1.9,86.0,0.0
0.2,92.0,0.0
6.5,76.0,1.0
9.7,79.0,1.0
1.3,56.0,0.0
5.2,99.0,1.0
5.9,80.0,1.0
5.5,85.0,1.0
1.2,52.0,0.0
3.2,69.0,1.0
8.2,68.0,1.0
8.6,53.0,1.0
6.6,58.0,1.0
8.2,59.0,1.0
3.4,76.0,0.0
9.8,73.0,1.0
5.0,97.0,1.0
4.1,51.0,0.0
3.3,95.0,0.0
8.7,83.0,1.0
6.0,56.0,1.0
1.1,66.0,0.0
3.2,57.0,0.0
5.8,87.0,1.0
2.3,67.0,0.0
8.4,85.0,1.0
9.1,55.0,1.0
9.4,94.0,1.0
3.0,85.0,0.0
1.0,75.0,0.0
3.1,76.0,0.0
6.6,67.0,1.0
1.4,56.0,0.0
0.0,80.0,0.0
4.7,73.0,1.0
5.4,66.0,1.0
5.9,85.0,1.0
0.8,60.0,0.0
6.5,86.0,1.0
6.3,51.0,1.0
2.2,95.0,0.0
1.7,93.0,1.0
2.4,76.0,0.0
6.8,67.0,1.0
7.9,99.0,1.0
4.9,65.0,0.0
4.3,89.0,1.0
1.9,83.0,0.0
3.4,75.0,1.0
4.1,87.0,1.0
2.7,89.0,0.0
7.1,66.0,1.0
6.1,50.0,0.0
4.1,62.0,0.0
6.9,86.0,1.0
8.1,87.0,1.0
9.7,65.0,1.0
7.1,64.0,1.0
7.4,96.0,1.0
6.8,58.0,1.0
2.8,57.0,0.0
0.0,63.0,0.0
8.3,50.0,1.0
1.1,63.0,0.0
1.4,96.0,1.0
7.9,73.0,1.0
9.8,74.0,1.0
6.8,78.0,1.0
8.6,59.0,1.0
3.9,62.0,0.0
4.9,67.0,1.0
0.5,50.0,0.0
4.6,53.0,0.0
7.5,83.0,1.0
2.0,57.0,0.0
1.4,67.0,0.0
4.3,50.0,0.0
7.9,83.0,1.0
5.9,72.0,1.0
6.4,78.0,1.0
6.9,67.0,1.0
9.6,67.0,1.0
4.8,78.0,1.0
0.2,65.0,0.0
4.9,64.0,1.0
5.1,59.0,0.0
2.7,73.0,0.0
2.5,56.0,0.0
8.6,83.0,1.0
7.5,51.0,1.0
5.7,56.0,0.0
9.0,66.0,1.0
7.6,92.0,1.0
8.6,86.0,1.0
9.2,90.0,1.0
9.8,50.0,1.0
9.6,70.0,1.0
4.2,71.0,0.0
4.8,61.0,0.0
7.3,96.0,1.0
2.5,67.0,0.0
2.0,75.0,0.0
5.7,72.0,1.0
3.8,89.0,1.0
8.9,70.0,1.0
8.6,72.0,1.0
7.6,84.0,1.0
4.9,77.0,1.0
0.2,54.0,0.0
5.7,58.0,1.0
4.1,52.0,0.0
4.7,84.0,1.0
1.0,85.0,0.0
7.2,64.0,1.0
2.2,56.0,0.0
2.6,87.0,1.0
1.2,67.0,0.0
5.9,78.0,1.0
0.9,65.0,0.0
1.2,66.0,0.0
5.4,90.0,1.0
0.4,94.0,0.0
5.4,92.0,1.0
9.3,81.0,1.0
8.0,71.0,1.0
0.9,87.0,0.0
9.2,67.0,1.0
4.3,72.0,1.0
7.5,85.0,1.0
0.3,56.0,0.0
5.7,92.0,1.0
1.9,60.0,0.0
7.4,96.0,1.0
2.0,63.0,0.0
1.3,79.0,0.0
6.6,64.0,1.0
1.3,57.0,0.0
3.7,98.0,1.0
8.3,77.0,1.0
6.9,60.0,1.0
3.8,60.0,0.0
0.4,61.0,0.0
1.1,98.0,0.0
2.1,59.0,0.0
1.1,64.0,0.0
2.7,83.0,1.0
8.8,83.0,1.0
9.0,87.0,1.0
8.9,60.0,1.0
5.3,86.0,1.0
9.5,77.0,1.0
6.1,100.0,1.0
2.8,66.0,0.0
2.1,96.0,0.0
2.0,68.0,0.0
7.7,79.0,1.0
8.7,57.0,1.0
9.0,64.0,1.0
9.5,57.0,1.0
4.8,91.0,1.0
7.1,58.0,1.0
5.2,84.0,1.0
8.0,65.0,1.0
5.1,88.0,1.0
8.8,65.0,1.0
5.5,71.0,1.0
5.4,66.0,1.0
3.3,58.0,0.0
0.4,81.0,0.0
1.4,100.0,0.0
7.0,55.0,1.0
1.5,78.0,0.0
4.2,90.0,1.0
0.8,98.0,0.0
4.6,93.0,1.0
9.9,71.0,1.0
0.3,50.0,0.0
7.8,94.0,1.0
8.6,96.0,1.0
0.8,60.0,0.0
5.9,55.0,0.0
4.8,56.0,1.0
7.8,84.0,1.0
3.7,100.0,1.0
7.5,88.0,1.0
7.2,72.0,1.0
3.8,57.0,0.0
6.5,98.0,1.0
2.6,55.0,0.0
8.1,88.0,1.0
5.4,68.0,1.0
5.2,99.0,1.0
1.5,98.0,0.0
5.0,100.0,1.0
3.1,80.0,0.0
5.1,79.0,1.0
0.4,53.0,0.0
6.6,65.0,1.0
3.5,71.0,0.0
3.6,83.0,1.0
5.3,75.0,1.0
5.6,65.0,1.0
1.5,67.0,0.0
2.3,70.0,0.0
6.6,73.0,1.0
8.2,100.0,1.0
3.8,52.0,0.0
7.1,90.0,1.0
0.5,63.0,0.0
4.1,89.0,1.0
4.6,72.0,0.0
7.7,99.0,1.0
9.5,83.0,1.0
1.3,53.0,0.0
8.0,57.0,1.0
2.5,83.0,0.0
8.9,83.0,1.0
2.6,96.0,1.0
9.6,91.0,1.0
5.5,80.0,1.0
8.8,65.0,1.0
1.9,95.0,0.0
5.3,54.0,1.0
2.7,59.0,0.0
1.4,75.0,0.0
6.8,96.0,1.0
5.2,91.0,1.0
4.1,60.0,0.0
2.4,76.0,0.0
3.7,96.0,1.0
4.3,56.0,0.0
9.6,66.0,1.0
4.6,52.0,0.0
2.9,90.0,1.0
1.6,98.0,0.0
7.6,52.0,1.0
4.0,64.0,0.0
3.4,93.0,1.0
2.9,96.0,0.0
6.7,80.0,1.0
3.1,100.0,1.0
8.6,82.0,1.0
9.6,83.0,1.0
9.2,51.0,1.0
7.3,73.0,1.0
5.6,82.0,1.0
1.8,67.0,0.0
7.3,58.0,1.0
6.1,94.0,1.0
6.7,71.0,1.0
2.9,90.0,0.0
9.9,68.0,1.0
2.0,63.0,0.0
9.7,72.0,1.0
8.3,66.0,1.0
3.2,95.0,0.0
3.9,64.0,0.0
8.1,55.0,1.0
7.1,79.0,1.0
4.7,100.0,1.0
5.4,88.0,1.0
2.4,55.0,0.0
6.8,81.0,1.0
1.3,91.0,0.0
10.0,52.0,1.0
8.5,96.0,1.0
9.6,98.0,1.0
7.6,81.0,1.0
9.9,56.0,1.0
9.6,76.0,1.0
7.2,83.0,1.0
0.1,61.0,0.0
8.2,51.0,1.0
1.1,99.0,0.0
1.1,58.0,0.0
5.2,50.0,0.0
6.9,71.0,1.0
6.4,81.0,1.0
7.3,88.0,1.0
9.6,76.0,1.0
8.8,93.0,1.0
3.9,89.0,1.0
1.3,53.0,0.0
3.1,54.0,0.0
8.7,90.0,1.0
2.9,84.0,0.0
2.3,75.0,0.0
4.8,51.0,1.0
1.4,76.0,0.0
1.7,96.0,0.0
9.4,88.0,1.0
5.1,54.0,0.0
4.5,71.0,1.0
4.2,55.0,0.0
9.3,94.0,1.0
1.3,84.0,0.0
9.4,52.0,1.0
6.3,99.0,1.0
2.4,75.0,0.0
4.4,100.0,1.0
5.2,56.0,0.0
7.5,77.0,1.0
9.4,62.0,1.0
5.2,63.0,1.0
3.9,88.0,0.0
8.2,98.0,1.0
3.9,93.0,1.0
0.7,97.0,0.0
1.0,61.0,0.0
2.5,71.0,0.0
0.5,77.0,0.0
5.5,77.0,1.0
1.1,90.0,0.0
4.2,85.0,1.0
9.0,89.0,1.0
9.8,66.0,1.0
7.5,52.0,1.0
2.4,85.0,0.0
7.9,78.0,1.0
3.4,65.0,0.0
8.6,85.0,1.0
1.4,52.0,0.0
2.3,73.0,0.0
7.2,53.0,1.0
6.7,78.0,1.0
6.1,53.0,1.0
3.7,86.0,1.0
7.1,68.0,1.0
5.7,51.0,1.0
9.9,87.0,1.0
4.0,88.0,1.0
6.2,90.0,1.0
7.7,86.0,1.0
8.7,92.0,1.0
8.3,91.0,1.0
7.6,97.0,1.0
0.9,83.0,0.0
1.5,100.0,1.0
5.8,90.0,1.0
2.5,71.0,0.0
1.0,51.0,0.0
8.9,86.0,1.0
7.9,62.0,1.0
8.9,56.0,1.0
8.4,64.0,1.0
7.8,99.0,1.0
4.0,85.0,0.0
4.1,94.0,1.0
9.9,80.0,1.0
4.0,57.0,0.0
7.6,51.0,1.0
4.4,97.0,1.0
3.1,96.0,1.0
5.2,64.0,1.0
6.7,88.0,1.0
6.5,83.0,1.0
6.6,85.0,1.0
8.4,68.0,1.0
9.0,76.0,1.0
9.8,94.0,1.0
6.1,71.0,1.0
5.5,100.0,1.0
4.1,98.0,1.0
5.4,59.0,1.0
6.6,55.0,1.0
3.8,74.0,1.0
4.1,54.0,0.0
0.1,80.0,0.0
1.0,93.0,0.0
7.7,83.0,1.0
5.7,98.0,1.0
2.5,62.0,0.0
4.0,59.0,0.0
5.9,99.0,1.0
8.5,67.0,1.0
9.0,51.0,1.0
4.8,64.0,0.0
0.1,82.0,0.0
6.0,74.0,1.0
10.0,57.0,1.0
5.0,54.0,0.0
6.7,89.0,1.0
8.2,51.0,1.0
9.5,74.0,1.0
0.6,91.0,0.0
0.8,90.0,0.0
0.7,97.0,0.0
0.5,76.0,0.0
8.6,83.0,1.0
8.7,78.0,1.0
4.1,59.0,0.0
7.3,64.0,1.0
2.8,51.0,0.0
4.4,88.0,1.0
3.9,53.0,0.0
8.9,96.0,1.0
7.6,76.0,1.0
6.0,72.0,1.0
5.6,55.0,1.0
7.2,80.0,1.0
9.2,60.0,1.0
7.0,88.0,1.0
7.7,66.0,1.0
4.0,83.0,1.0
2.6,62.0,0.0
2.0,64.0,0.0
9.4,70.0,1.0
7.1,60.0,1.0
3.4,75.0,0.0
4.7,55.0,0.0
0.1,60.0,0.0
0.8,60.0,0.0
3.8,64.0,0.0
2.4,82.0,0.0
1.3,81.0,0.0
5.7,72.0,1.0
1.2,63.0,0.0
0.7,92.0,0.0
3.0,66.0,0.0
0.5,60.0,0.0
3.2,59.0,0.0
2.9,52.0,0.0
4.3,68.0,0.0
2.4,63.0,0.0
8.3,75.0,1.0
5.3,59.0,1.0
7.4,81.0,1.0
1.7,61.0,0.0
0.1,60.0,0.0
0.9,81.0,0.0
5.4,61.0,0.0
6.3,66.0,1.0
9.3,76.0,1.0
5.7,71.0,1.0
7.8,93.0,1.0
4.4,98.0,1.0
8.7,64.0,1.0
2.4,57.0,0.0
1.8,93.0,0.0
4.1,71.0,0.0
5.7,78.0,1.0
4.9,94.0,1.0
5.4,90.0,1.0
4.0,57.0,0.0
4.8,53.0,0.0
8.6,81.0,1.0
9.0,83.0,1.0
8.6,50.0,1.0
7.6,74.0,1.0
1.4,92.0,0.0
1.8,90.0,0.0
3.3,60.0,0.0
9.9,93.0,1.0
0.1,71.0,0.0
9.9,56.0,1.0
4.0,59.0,0.0
5.2,99.0,1.0
0.7,86.0,0.0
3.3,75.0,1.0
7.5,52.0,1.0
5.9,99.0,1.0
2.4,89.0,1.0
5.4,100.0,1.0
8.7,60.0,1.0
8.9,52.0,1.0
8.0,88.0,1.0
6.6,84.0,1.0
9.8,88.0,1.0
5.1,68.0,1.0
1.3,88.0,0.0
8.5,89.0,1.0
5.5,54.0,1.0
0.8,72.0,0.0
6.3,82.0,1.0
9.6,98.0,1.0
7.0,78.0,1.0
3.6,61.0,0.0
9.0,75.0,1.0
3.9,62.0,1.0
7.7,92.0,1.0
0.3,89.0,0.0
2.7,99.0,0.0
9.6,54.0,1.0
6.6,79.0,1.0
6.1,81.0,1.0
5.4,89.0,1.0
9.2,82.0,1.0
7.2,59.0,1.0
3.2,86.0,0.0
4.9,97.0,1.0
7.9,84.0,1.0
6.8,50.0,1.0
6.4,93.0,1.0
7.9,73.0,1.0
7.0,51.0,1.0
7.6,74.0,1.0
7.3,71.0,1.0
5.7,51.0,0.0
1.7,84.0,0.0
7.8,71.0,1.0
2.7,61.0,0.0
3.9,87.0,1.0
2.0,72.0,0.0
2.9,90.0,0.0
6.3,58.0,1.0
7.4,67.0,1.0
8.3,64.0,1.0
5.5,86.0,1.0
3.4,60.0,0.0
0.8,93.0,0.0
1.9,98.0,1.0
7.2,80.0,1.0
9.1,71.0,1.0
1.7,86.0,0.0
4.0,87.0,1.0
8.7,64.0,1.0
5.3,100.0,1.0
1.0,82.0,0.0
5.6,75.0,1.0
3.7,91.0,1.0
5.2,74.0,1.0
3.2,89.0,1.0
7.6,99.0,1.0
8.2,64.0,1.0
1.9,90.0,1.0
1.2,93.0,0.0
8.2,54.0,1.0
9.1,88.0,1.0
1.6,62.0,0.0
8.3,71.0,1.0
2.4,100.0,0.0
0.9,73.0,0.0
3.9,55.0,0.0
2.9,56.0,0.0
8.3,62.0,1.0
2.2,61.0,0.0
6.2,63.0,1.0
4.8,83.0,1.0
2.4,77.0,0.0
8.5,52.0,1.0
9.6,67.0,1.0
7.0,91.0,1.0
2.8,99.0,0.0
0.4,72.0,0.0
4.6,89.0,1.0
9.5,57.0,1.0
5.2,85.0,1.0
6.1,58.0,1.0
0.1,73.0,0.0
2.4,82.0,1.0
5.6,99.0,1.0
4.0,58.0,0.0
5.6,99.0,1.0
4.2,70.0,1.0
5.1,100.0,1.0
5.4,67.0,1.0
8.6,58.0,1.0
7.1,82.0,1.0
9.8,92.0,1.0
5.4,71.0,1.0
4.2,73.0,1.0
7.9,89.0,1.0
1.8,58.0,0.0
9.6,57.0,1.0
8.1,77.0,1.0
0.3,50.0,0.0
0.4,69.0,0.0
6.4,87.0,1.0
8.8,54.0,1.0
1.3,57.0,0.0
8.7,54.0,1.0
0.1,71.0,0.0
0.3,63.0,0.0
6.3,85.0,1.0
6.8,68.0,1.0
2.8,83.0,1.0
6.2,74.0,1.0
6.2,95.0,1.0
1.4,94.0,0.0
4.2,90.0,1.0
7.2,68.0,1.0
4.1,97.0,1.0
1.3,82.0,0.0
9.2,68.0,1.0
9.5,54.0,1.0
2.2,61.0,0.0
8.1,56.0,1.0
1.9,54.0,0.0
2.0,59.0,0.0
0.1,69.0,0.0
0.9,74.0,0.0
8.9,83.0,1.0
4.2,81.0,1.0
2.0,85.0,0.0
3.5,84.0,0.0
7.7,75.0,1.0
7.1,92.0,1.0
1.8,61.0,0.0
4.8,70.0,1.0
7.5,73.0,1.0
6.3,80.0,1.0
3.8,86.0,0.0
3.3,89.0,0.0
5.1,99.0,1.0
3.8,92.0,1.0
2.4,56.0,0.0
0.5,61.0,0.0
9.6,91.0,1.0
1.8,79.0,0.0
2.0,100.0,0.0
9.3,91.0,1.0
9.7,51.0,1.0
1.8,59.0,0.0
9.6,89.0,1.0
7.4,60.0,1.0
7.3,70.0,1.0
0.8,69.0,0.0
5.5,59.0,0.0
9.0,70.0,1.0
3.6,65.0,1.0
8.6,84.0,1.0
3.2,69.0,0.0
4.2,81.0,1.0
4.6,97.0,1.0
2.2,75.0,0.0
2.5,51.0,0.0
3.3,66.0,1.0
8.1,99.0,1.0
6.1,96.0,1.0
1.8,78.0,0.0
8.2,87.0,1.0
0.0,86.0,0.0
4.4,60.0,0.0
3.3,92.0,1.0
4.7,83.0,1.0
7.2,63.0,1.0
7.1,70.0,1.0
5.8,85.0,1.0
2.4,59.0,0.0
8.1,98.0,1.0
1.3,73.0,0.0
7.3,96.0,1.0
5.5,61.0,0.0
8.8,66.0,1.0
4.9,93.0,1.0
5.2,82.0,1.0
4.4,93.0,1.0
6.9,96.0,1.0
6.7,72.0,1.0
2.4,84.0,0.0
9.2,98.0,1.0
2.0,67.0,0.0
2.4,74.0,1.0
0.8,86.0,0.0
3.2,79.0,0.0
3.5,60.0,0.0
8.7,86.0,1.0
0.2,59.0,0.0
5.8,99.0,1.0
7.5,92.0,1.0
0.9,62.0,0.0
2.8,97.0,1.0
1.9,89.0,0.0
9.1,86.0,1.0
9.9,55.0,1.0
6.9,81.0,1.0
6.1,57.0,0.0
4.0,90.0,1.0
7.3,57.0,1.0
1.6,93.0,1.0
4.1,98.0,1.0
0.5,88.0,0.0
1.2,74.0,0.0
1.0,61.0,0.0
1.2,96.0,0.0
4.5,96.0,1.0
6.6,83.0,1.0
9.3,62.0,1.0
7.5,63.0,1.0
2.9,62.0,0.0
3.8,63.0,1.0
0.1,61.0,0.0
6.5,92.0,1.0
7.8,56.0,1.0
7.6,68.0,1.0
1.0,68.0,0.0
7.9,93.0,1.0
6.3,58.0,1.0
8.6,86.0,1.0
9.8,59.0,1.0
2.9,58.0,0.0
8.4,87.0,1.0
7.0,73.0,1.0
7.2,100.0,1.0
8.1,97.0,1.0
0.0,63.0,0.0
6.0,58.0,1.0
5.0,51.0,0.0
2.3,79.0,0.0
1.4,62.0,0.0
9.4,85.0,1.0
5.4,74.0,1.0
7.6,58.0,1.0
8.5,66.0,1.0
8.9,99.0,1.0
0.3,80.0,0.0
4.2,73.0,1.0
1.6,64.0,0.0
4.9,53.0,0.0
6.0,53.0,1.0
7.2,55.0,1.0
4.3,87.0,0.0
4.1,58.0,0.0
8.6,83.0,1.0
9.5,56.0,1.0
3.2,60.0,0.0
6.4,64.0,1.0
0.3,53.0,0.0
0.2,73.0,0.0
9.6,86.0,1.0
4.5,77.0,1.0
6.2,73.0,1.0
5.9,99.0,1.0
3.7,77.0,0.0
9.5,66.0,1.0
8.4,58.0,1.0
4.6,50.0,0.0
0.4,53.0,0.0
8.0,82.0,1.0
0.4,51.0,0.0
5.5,56.0,1.0
4.0,98.0,1.0
4.9,77.0,1.0
0.4,50.0,0.0
1.0,96.0,0.0
4.5,59.0,1.0
0.3,96.0,0.0
9.7,95.0,1.0
4.6,62.0,1.0
0.4,78.0,0.0
2.5,79.0,0.0
3.3,53.0,0.0
3.6,83.0,1.0
4.9,62.0,1.0
1.7,95.0,0.0
0.2,86.0,0.0
1.8,84.0,0.0
6.8,78.0,1.0
7.0,88.0,1.0
5.0,63.0,0.0
5.6,71.0,1.0
10.0,99.0,1.0
6.1,60.0,1.0
9.2,77.0,1.0
4.4,59.0,0.0
3.5,54.0,0.0
2.4,58.0,0.0
0.2,53.0,0.0
4.0,77.0,0.0
3.1,71.0,1.0
5.9,98.0,1.0
8.0,53.0,1.0
5.9,92.0,1.0
1.2,66.0,0.0
0.2,91.0,0.0
5.9,84.0,1.0
0.7,95.0,0.0
7.6,95.0,1.0
7.0,86.0,1.0
3.2,92.0,0.0
3.2,61.0,0.0
2.6,88.0,1.0
0.4,87.0,0.0
6.5,88.0,1.0
9.3,75.0,1.0
5.3,81.0,1.0
2.2,54.0,0.0
4.6,78.0,0.0
8.1,74.0,1.0
5.6,68.0,1.0
4.1,74.0,0.0
1.5,81.0,0.0
9.5,81.0,1.0
5.7,65.0,1.0
8.3,98.0,1.0
4.4,63.0,1.0
6.7,88.0,1.0
5.8,57.0,1.0
4.5,50.0,0.0
7.1,66.0,1.0
8.8,92.0,1.0
0.3,79.0,0.0
5.2,84.0,1.0
1.1,76.0,0.0
8.4,92.0,1.0
6.3,92.0,1.0
2.6,84.0,0.0
2.4,93.0,1.0
5.7,88.0,1.0
8.8,99.0,1.0
4.5,59.0,0.0
0.8,78.0,0.0
7.3,84.0,1.0
6.3,68.0,1.0
0.3,54.0,0.0
9.3,66.0,1.0
5.4,60.0,0.0
4.5,72.0,1.0
5.1,64.0,1.0
9.8,82.0,1.0
4.4,50.0,0.0
1.7,51.0,0.0
5.4,76.0,1.0
3.2,92.0,0.0
8.3,61.0,1.0
3.8,55.0,0.0
6.0,55.0,1.0
6.7,60.0,1.0
8.9,93.0,1.0
2.7,60.0,0.0
6.7,85.0,1.0
1.5,96.0,0.0
5.8,92.0,1.0
6.6,53.0,1.0
0.4,72.0,0.0
7.1,66.0,1.0
7.9,77.0,1.0
3.5,52.0,0.0
9.0,91.0,1.0
1.8,68.0,0.0
5.6,71.0,1.0
3.5,99.0,1.0
5.8,92.0,1.0
4.0,68.0,1.0
0.5,88.0,0.0
7.0,68.0,1.0
3.8,84.0,1.0
7.2,89.0,1.0
0.3,78.0,0.0
3.1,54.0,0.0
0.1,85.0,0.0
1.0,59.0,0.0
9.8,72.0,1.0
7.6,90.0,1.0
2.8,84.0,0.0
0.0,86.0,0.0
2.7,75.0,1.0
7.0,64.0,1.0
0.4,77.0,0.0
9.9,75.0,1.0
1.5,98.0,1.0
4.5,86.0,1.0
4.2,89.0,1.0
0.9,54.0,0.0
10.0,57.0,1.0
9.0,96.0,1.0
3.6,98.0,1.0
6.4,60.0,1.0
7.1,56.0,1.0
2.1,96.0,1.0
8.9,71.0,1.0
9.8,52.0,1.0
3.2,82.0,0.0
4.0,99.0,1.0
9.1,73.0,1.0
7.5,81.0,1.0
2.6,89.0,0.0
4.3,91.0,1.0
8.7,94.0,1.0
2.7,100.0,1.0
4.2,54.0,0.0
7.6,80.0,1.0
7.7,58.0,1.0
5.9,86.0,1.0
6.3,84.0,1.0
9.6,96.0,1.0
8.7,79.0,1.0
1.5,67.0,0.0
4.4,76.0,1.0
8.5,56.0,1.0
8.4,89.0,1.0
9.2,90.0,1.0
9.5,84.0,1.0
6.2,84.0,1.0
8.0,65.0,1.0
4.0,89.0,1.0
4.4,82.0,1.0
5.7,94.0,1.0
3.3,87.0,1.0
9.8,92.0,1.0
1.1,89.0,0.0
7.2,93.0,1.0
0.6,93.0,0.0
9.9,65.0,1.0
8.9,52.0,1.0
1.1,80.0,0.0
4.2,96.0,1.0
2.3,88.0,1.0
7.5,85.0,1.0
2.1,70.0,0.0
4.1,95.0,1.0
1.3,82.0,0.0
2.6,73.0,1.0
0.6,81.0,0.0
0.5,88.0,0.0
6.5,69.0,1.0
3.0,87.0,0.0
1.8,68.0,0.0
10.0,93.0,1.0
7.9,97.0,1.0
6.1,77.0,1.0
4.1,70.0,1.0
2.6,50.0,0.0
3.1,73.0,1.0
7.6,71.0,1.0
8.9,86.0,1.0
7.8,69.0,1.0
9.6,62.0,1.0
8.1,51.0,1.0
1.3,100.0,0.0
2.6,75.0,0.0
7.8,90.0,1.0
7.7,71.0,1.0
0.5,75.0,0.0
3.3,88.0,1.0
2.3,53.0,0.0
6.9,93.0,1.0
1.6,61.0,0.0
1.7,68.0,0.0
9.6,78.0,1.0
9.6,80.0,1.0
3.1,58.0,0.0
6.1,74.0,1.0
1.0,61.0,0.0
7.1,56.0,1.0
3.7,82.0,1.0
5.3,83.0,1.0
3.9,53.0,0.0
7.6,84.0,1.0
1.1,87.0,0.0
9.8,80.0,1.0
9.9,58.0,1.0
8.7,61.0,1.0
6.0,72.0,1.0
9.3,50.0,1.0
4.5,95.0,1.0
7.9,60.0,1.0
8.1,54.0,1.0
7.3,60.0,1.0
2.0,66.0,0.0
7.4,80.0,1.0
2.3,72.0,0.0
7.3,98.0,1.0
0.5,85.0,0.0
9.7,90.0,1.0
3.7,66.0,1.0
1.7,58.0,0.0
6.7,94.0,1.0
5.0,66.0,1.0
8.0,67.0,1.0
0.3,77.0,0.0
3.1,73.0,0.0
6.5,71.0,1.0
8.7,54.0,1.0
1.4,62.0,0.0
9.3,78.0,1.0
7.7,89.0,1.0
6.8,89.0,1.0
4.5,99.0,1.0
7.6,65.0,1.0
6.5,93.0,1.0
4.9,51.0,0.0
8.7,85.0,1.0
3.8,60.0,0.0
9.0,72.0,1.0
6.6,53.0,0.0
6.1,74.0,1.0
8.3,66.0,1.0
7.1,62.0,1.0
3.9,100.0,1.0
3.2,84.0,1.0
8.3,67.0,1.0
8.9,71.0,1.0
8.8,50.0,1.0
8.6,94.0,1.0
7.4,82.0,1.0
7.2,75.0,1.0
4.7,68.0,1.0
9.1,77.0,1.0
9.9,67.0,1.0
2.5,92.0,1.0
2.6,77.0,0.0
8.3,63.0,1.0
8.8,94.0,1.0
4.8,89.0,1.0
4.5,100.0,1.0
1.1,91.0,1.0
7.6,96.0,1.0
2.4,88.0,0.0
1.5,79.0,0.0
5.1,66.0,1.0
7.4,89.0,1.0
5.8,87.0,1.0
5.1,59.0,1.0
0.6,70.0,0.0
5.8,58.0,1.0
1.0,78.0,0.0
2.5,64.0,0.0
8.1,96.0,1.0
5.4,74.0,1.0
1.8,58.0,0.0
8.3,91.0,1.0
5.9,60.0,1.0
2.4,86.0,0.0
1.5,57.0,0.0
6.6,81.0,1.0
3.9,60.0,1.0
2.1,61.0,0.0
8.7,53.0,1.0
5.6,63.0,1.0
1.5,52.0,0.0
0.1,64.0,0.0
8.9,51.0,1.0
6.9,74.0,1.0
4.3,57.0,0.0
9.1,82.0,1.0
